Name,Description,IP,FQDN,MAC,Non-Computing,STIGs,Labels,Metadata
Asset 708,Asset708 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label708
Label708","{""key:8"":""value:8""}"
Asset 709,Asset709 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label709
Label709","{""key:9"":""value:9""}"
Asset 710,Asset710 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label710
Label710","{""key:0"":""value:0""}"
Asset 711,Asset711 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label711
Label711","{""key:1"":""value:1""}"
Asset 712,Asset712 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label712
Label712","{""key:2"":""value:2""}"
Asset 713,Asset713 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label713
Label713","{""key:3"":""value:3""}"
Asset 714,Asset714 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label714
Label714","{""key:4"":""value:4""}"
Asset 715,Asset715 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label715
Label715","{""key:5"":""value:5""}"
Asset 716,Asset716 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label716
Label716","{""key:6"":""value:6""}"
Asset 717,Asset717 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label717
Label717","{""key:7"":""value:7""}"
Asset 718,Asset718 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label718
Label718","{""key:8"":""value:8""}"
Asset 719,Asset719 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label719
Label719","{""key:9"":""value:9""}"
Asset 720,Asset720 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label720
Label720","{""key:0"":""value:0""}"
Asset 721,Asset721 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label721
Label721","{""key:1"":""value:1""}"
Asset 722,Asset722 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label722
Label722","{""key:2"":""value:2""}"
Asset 723,Asset723 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label723
Label723","{""key:3"":""value:3""}"
Asset 724,Asset724 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label724
Label724","{""key:4"":""value:4""}"
Asset 725,Asset725 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label725
Label725","{""key:5"":""value:5""}"
Asset 726,Asset726 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label726
Label726","{""key:6"":""value:6""}"
Asset 727,Asset727 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label727
Label727","{""key:7"":""value:7""}"
Asset 728,Asset728 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label728
Label728","{""key:8"":""value:8""}"
Asset 729,Asset729 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label729
Label729","{""key:9"":""value:9""}"
Asset 730,Asset730 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label730
Label730","{""key:0"":""value:0""}"
Asset 731,Asset731 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label731
Label731","{""key:1"":""value:1""}"
Asset 732,Asset732 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label732
Label732","{""key:2"":""value:2""}"
Asset 733,Asset733 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label733
Label733","{""key:3"":""value:3""}"
Asset 734,Asset734 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label734
Label734","{""key:4"":""value:4""}"
Asset 735,Asset735 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label735
Label735","{""key:5"":""value:5""}"
Asset 736,Asset736 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label736
Label736","{""key:6"":""value:6""}"
Asset 737,Asset737 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label737
Label737","{""key:7"":""value:7""}"
Asset 738,Asset738 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label738
Label738","{""key:8"":""value:8""}"
Asset 739,Asset739 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label739
Label739","{""key:9"":""value:9""}"
Asset 740,Asset740 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label740
Label740","{""key:0"":""value:0""}"
Asset 741,Asset741 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label741
Label741","{""key:1"":""value:1""}"
Asset 742,Asset742 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label742
Label742","{""key:2"":""value:2""}"
Asset 743,Asset743 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label743
Label743","{""key:3"":""value:3""}"
Asset 744,Asset744 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label744
Label744","{""key:4"":""value:4""}"
Asset 745,Asset745 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label745
Label745","{""key:5"":""value:5""}"
Asset 746,Asset746 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label746
Label746","{""key:6"":""value:6""}"
Asset 747,Asset747 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label747
Label747","{""key:7"":""value:7""}"
Asset 748,Asset748 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label748
Label748","{""key:8"":""value:8""}"
Asset 749,Asset749 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label749
Label749","{""key:9"":""value:9""}"
Asset 750,Asset750 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label750
Label750","{""key:0"":""value:0""}"
Asset 751,Asset751 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label751
Label751","{""key:1"":""value:1""}"
Asset 752,Asset752 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label752
Label752","{""key:2"":""value:2""}"
Asset 753,Asset753 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label753
Label753","{""key:3"":""value:3""}"
Asset 754,Asset754 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label754
Label754","{""key:4"":""value:4""}"
Asset 755,Asset755 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label755
Label755","{""key:5"":""value:5""}"
Asset 756,Asset756 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label756
Label756","{""key:6"":""value:6""}"
Asset 757,Asset757 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label757
Label757","{""key:7"":""value:7""}"
Asset 758,Asset758 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label758
Label758","{""key:8"":""value:8""}"
Asset 759,Asset759 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label759
Label759","{""key:9"":""value:9""}"
Asset 760,Asset760 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label760
Label760","{""key:0"":""value:0""}"
Asset 761,Asset761 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label761
Label761","{""key:1"":""value:1""}"
Asset 762,Asset762 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label762
Label762","{""key:2"":""value:2""}"
Asset 763,Asset763 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label763
Label763","{""key:3"":""value:3""}"
Asset 764,Asset764 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label764
Label764","{""key:4"":""value:4""}"
Asset 765,Asset765 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label765
Label765","{""key:5"":""value:5""}"
Asset 766,Asset766 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label766
Label766","{""key:6"":""value:6""}"
Asset 767,Asset767 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label767
Label767","{""key:7"":""value:7""}"
Asset 768,Asset768 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label768
Label768","{""key:8"":""value:8""}"
Asset 769,Asset769 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label769
Label769","{""key:9"":""value:9""}"
Asset 770,Asset770 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label770
Label770","{""key:0"":""value:0""}"
Asset 771,Asset771 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label771
Label771","{""key:1"":""value:1""}"
Asset 772,Asset772 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label772
Label772","{""key:2"":""value:2""}"
Asset 773,Asset773 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label773
Label773","{""key:3"":""value:3""}"
Asset 774,Asset774 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label774
Label774","{""key:4"":""value:4""}"
Asset 775,Asset775 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label775
Label775","{""key:5"":""value:5""}"
Asset 776,Asset776 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label776
Label776","{""key:6"":""value:6""}"
Asset 777,Asset777 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label777
Label777","{""key:7"":""value:7""}"
Asset 778,Asset778 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label778
Label778","{""key:8"":""value:8""}"
Asset 779,Asset779 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label779
Label779","{""key:9"":""value:9""}"
Asset 780,Asset780 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label780
Label780","{""key:0"":""value:0""}"
Asset 781,Asset781 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label781
Label781","{""key:1"":""value:1""}"
Asset 782,Asset782 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label782
Label782","{""key:2"":""value:2""}"
Asset 783,Asset783 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label783
Label783","{""key:3"":""value:3""}"
Asset 784,Asset784 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label784
Label784","{""key:4"":""value:4""}"
Asset 785,Asset785 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label785
Label785","{""key:5"":""value:5""}"
Asset 786,Asset786 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label786
Label786","{""key:6"":""value:6""}"
Asset 787,Asset787 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label787
Label787","{""key:7"":""value:7""}"
Asset 788,Asset788 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label788
Label788","{""key:8"":""value:8""}"
Asset 789,Asset789 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label789
Label789","{""key:9"":""value:9""}"
Asset 790,Asset790 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label790
Label790","{""key:0"":""value:0""}"
Asset 791,Asset791 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label791
Label791","{""key:1"":""value:1""}"
Asset 792,Asset792 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label792
Label792","{""key:2"":""value:2""}"
Asset 793,Asset793 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label793
Label793","{""key:3"":""value:3""}"
Asset 794,Asset794 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label794
Label794","{""key:4"":""value:4""}"
Asset 795,Asset795 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label795
Label795","{""key:5"":""value:5""}"
Asset 796,Asset796 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label796
Label796","{""key:6"":""value:6""}"
Asset 797,Asset797 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label797
Label797","{""key:7"":""value:7""}"
Asset 798,Asset798 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label798
Label798","{""key:8"":""value:8""}"
Asset 799,Asset799 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label799
Label799","{""key:9"":""value:9""}"
Asset 800,Asset800 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label800
Label800","{""key:0"":""value:0""}"
Asset 801,Asset801 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label801
Label801","{""key:1"":""value:1""}"
Asset 802,Asset802 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label802
Label802","{""key:2"":""value:2""}"
Asset 803,Asset803 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label803
Label803","{""key:3"":""value:3""}"
Asset 804,Asset804 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label804
Label804","{""key:4"":""value:4""}"
Asset 805,Asset805 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label805
Label805","{""key:5"":""value:5""}"
Asset 806,Asset806 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label806
Label806","{""key:6"":""value:6""}"
Asset 807,Asset807 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label807
Label807","{""key:7"":""value:7""}"
Asset 808,Asset808 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label808
Label808","{""key:8"":""value:8""}"
Asset 809,Asset809 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label809
Label809","{""key:9"":""value:9""}"
Asset 810,Asset810 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label810
Label810","{""key:0"":""value:0""}"
Asset 811,Asset811 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label811
Label811","{""key:1"":""value:1""}"
Asset 812,Asset812 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label812
Label812","{""key:2"":""value:2""}"
Asset 813,Asset813 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label813
Label813","{""key:3"":""value:3""}"
Asset 814,Asset814 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label814
Label814","{""key:4"":""value:4""}"
Asset 815,Asset815 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label815
Label815","{""key:5"":""value:5""}"
Asset 816,Asset816 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label816
Label816","{""key:6"":""value:6""}"
Asset 817,Asset817 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label817
Label817","{""key:7"":""value:7""}"
Asset 818,Asset818 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label818
Label818","{""key:8"":""value:8""}"
Asset 819,Asset819 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label819
Label819","{""key:9"":""value:9""}"
Asset 820,Asset820 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label820
Label820","{""key:0"":""value:0""}"
Asset 821,Asset821 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label821
Label821","{""key:1"":""value:1""}"
Asset 822,Asset822 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label822
Label822","{""key:2"":""value:2""}"
Asset 823,Asset823 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label823
Label823","{""key:3"":""value:3""}"
Asset 824,Asset824 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label824
Label824","{""key:4"":""value:4""}"
Asset 825,Asset825 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label825
Label825","{""key:5"":""value:5""}"
Asset 826,Asset826 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label826
Label826","{""key:6"":""value:6""}"
Asset 827,Asset827 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label827
Label827","{""key:7"":""value:7""}"
Asset 828,Asset828 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label828
Label828","{""key:8"":""value:8""}"
Asset 829,Asset829 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label829
Label829","{""key:9"":""value:9""}"
Asset 830,Asset830 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label830
Label830","{""key:0"":""value:0""}"
Asset 831,Asset831 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label831
Label831","{""key:1"":""value:1""}"
Asset 832,Asset832 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label832
Label832","{""key:2"":""value:2""}"
Asset 833,Asset833 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label833
Label833","{""key:3"":""value:3""}"
Asset 834,Asset834 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label834
Label834","{""key:4"":""value:4""}"
Asset 835,Asset835 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label835
Label835","{""key:5"":""value:5""}"
Asset 836,Asset836 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label836
Label836","{""key:6"":""value:6""}"
Asset 837,Asset837 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label837
Label837","{""key:7"":""value:7""}"
Asset 838,Asset838 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label838
Label838","{""key:8"":""value:8""}"
Asset 839,Asset839 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label839
Label839","{""key:9"":""value:9""}"
Asset 840,Asset840 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label840
Label840","{""key:0"":""value:0""}"
Asset 841,Asset841 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label841
Label841","{""key:1"":""value:1""}"
Asset 842,Asset842 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label842
Label842","{""key:2"":""value:2""}"
Asset 843,Asset843 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label843
Label843","{""key:3"":""value:3""}"
Asset 844,Asset844 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label844
Label844","{""key:4"":""value:4""}"
Asset 845,Asset845 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label845
Label845","{""key:5"":""value:5""}"
Asset 846,Asset846 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label846
Label846","{""key:6"":""value:6""}"
Asset 847,Asset847 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label847
Label847","{""key:7"":""value:7""}"
Asset 848,Asset848 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label848
Label848","{""key:8"":""value:8""}"
Asset 849,Asset849 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label849
Label849","{""key:9"":""value:9""}"
Asset 850,Asset850 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label850
Label850","{""key:0"":""value:0""}"
Asset 851,Asset851 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label851
Label851","{""key:1"":""value:1""}"
Asset 852,Asset852 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label852
Label852","{""key:2"":""value:2""}"
Asset 853,Asset853 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label853
Label853","{""key:3"":""value:3""}"
Asset 854,Asset854 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label854
Label854","{""key:4"":""value:4""}"
Asset 855,Asset855 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label855
Label855","{""key:5"":""value:5""}"
Asset 856,Asset856 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label856
Label856","{""key:6"":""value:6""}"
Asset 857,Asset857 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label857
Label857","{""key:7"":""value:7""}"
